id,lane,status,category,subject,path,line,risk,loc,bytes,evidence,proof,expected
ROT-023,Rot,REVIEW,orphan-file,registry/os/patterns/master-detail.tsx,registry/os/patterns/master-detail.tsx,,medium,47,3553,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: master-detail, master-detail.tsx, registry/os/patterns/master-detail, registry/os/patterns/master-detail.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-024,Rot,REVIEW,orphan-file,registry/os/patterns/menu-bar.tsx,registry/os/patterns/menu-bar.tsx,,medium,33,1493,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: menu-bar, menu-bar.tsx, registry/os/patterns/menu-bar, registry/os/patterns/menu-bar.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-025,Rot,REVIEW,orphan-file,registry/os/patterns/settings-sheet.tsx,registry/os/patterns/settings-sheet.tsx,,medium,33,4092,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/os/patterns/settings-sheet, registry/os/patterns/settings-sheet.tsx, settings-sheet, settings-sheet.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-026,Rot,REVIEW,orphan-file,registry/os/patterns/split-view.tsx,registry/os/patterns/split-view.tsx,,medium,21,1236,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/os/patterns/split-view, registry/os/patterns/split-view.tsx, split-view, split-view.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-027,Rot,REVIEW,orphan-file,registry/os/patterns/widget-shell.tsx,registry/os/patterns/widget-shell.tsx,,medium,23,916,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/os/patterns/widget-shell, registry/os/patterns/widget-shell.tsx, widget-shell, widget-shell.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-028,Rot,REVIEW,orphan-file,registry/os/patterns/window-shell.tsx,registry/os/patterns/window-shell.tsx,,medium,27,1481,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/os/patterns/window-shell, registry/os/patterns/window-shell.tsx, window-shell, window-shell.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-029,Rot,REVIEW,orphan-file,registry/purple-rain/application/application-shell.tsx,registry/purple-rain/application/application-shell.tsx,,medium,58,1764,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: application-shell, application-shell.tsx, registry/purple-rain/application/application-shell, registry/purple-rain/application/application-shell.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-030,Rot,REVIEW,orphan-file,registry/purple-rain/application/document-surface.tsx,registry/purple-rain/application/document-surface.tsx,,medium,17,914,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: document-surface, document-surface.tsx, registry/purple-rain/application/document-surface, registry/purple-rain/application/document-surface.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-031,Rot,REVIEW,orphan-file,registry/purple-rain/application/editor-toolbar.tsx,registry/purple-rain/application/editor-toolbar.tsx,,medium,26,1237,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: editor-toolbar, editor-toolbar.tsx, registry/purple-rain/application/editor-toolbar, registry/purple-rain/application/editor-toolbar.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-032,Rot,REVIEW,orphan-file,registry/purple-rain/application/mobile-app-nav.tsx,registry/purple-rain/application/mobile-app-nav.tsx,,medium,13,918,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: mobile-app-nav, mobile-app-nav.tsx, registry/purple-rain/application/mobile-app-nav, registry/purple-rain/application/mobile-app-nav.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-033,Rot,REVIEW,orphan-file,registry/purple-rain/application/status-bar.tsx,registry/purple-rain/application/status-bar.tsx,,medium,13,611,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/application/status-bar, registry/purple-rain/application/status-bar.tsx, status-bar, status-bar.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-034,Rot,REVIEW,orphan-file,registry/purple-rain/application/task-board.tsx,registry/purple-rain/application/task-board.tsx,,medium,21,1154,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/application/task-board, registry/purple-rain/application/task-board.tsx, task-board, task-board.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-035,Rot,REVIEW,orphan-file,registry/purple-rain/application/task-rail.tsx,registry/purple-rain/application/task-rail.tsx,,medium,13,863,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/application/task-rail, registry/purple-rain/application/task-rail.tsx, task-rail, task-rail.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-036,Rot,REVIEW,orphan-file,registry/purple-rain/application/terminal-surface.tsx,registry/purple-rain/application/terminal-surface.tsx,,medium,13,651,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/application/terminal-surface, registry/purple-rain/application/terminal-surface.tsx, terminal-surface, terminal-surface.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-037,Rot,REVIEW,orphan-file,registry/purple-rain/application/viewer-shell.tsx,registry/purple-rain/application/viewer-shell.tsx,,medium,17,868,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/application/viewer-shell, registry/purple-rain/application/viewer-shell.tsx, viewer-shell, viewer-shell.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-038,Rot,REVIEW,orphan-file,registry/purple-rain/application/workspace-tree.tsx,registry/purple-rain/application/workspace-tree.tsx,,medium,85,3258,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: registry/purple-rain/application/workspace-tree, registry/purple-rain/application/workspace-tree.tsx, workspace-tree, workspace-tree.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-039,Rot,REVIEW,orphan-file,registry/purple-rain/badge.tsx,registry/purple-rain/badge.tsx,,medium,32,1063,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: badge, badge.tsx, registry/purple-rain/badge, registry/purple-rain/badge.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-040,Rot,REVIEW,orphan-file,registry/purple-rain/button.tsx,registry/purple-rain/button.tsx,,medium,65,2702,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: button, button.tsx, registry/purple-rain/button, registry/purple-rain/button.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-041,Rot,REVIEW,orphan-file,registry/purple-rain/card.tsx,registry/purple-rain/card.tsx,,medium,50,1474,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: card, card.tsx, registry/purple-rain/card, registry/purple-rain/card.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-042,Rot,REVIEW,orphan-file,registry/purple-rain/dialog.tsx,registry/purple-rain/dialog.tsx,,medium,117,3912,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: dialog, dialog.tsx, registry/purple-rain/dialog, registry/purple-rain/dialog.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-043,Rot,REVIEW,orphan-file,registry/purple-rain/input.tsx,registry/purple-rain/input.tsx,,medium,26,1270,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: input, input.tsx, registry/purple-rain/input, registry/purple-rain/input.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-044,Rot,REVIEW,orphan-file,registry/purple-rain/library/accordion.tsx,registry/purple-rain/library/accordion.tsx,,medium,15,693,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: accordion, accordion.tsx, registry/purple-rain/library/accordion, registry/purple-rain/library/accordion.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-045,Rot,REVIEW,orphan-file,registry/purple-rain/library/action-menu.tsx,registry/purple-rain/library/action-menu.tsx,,medium,15,1247,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: action-menu, action-menu.tsx, registry/purple-rain/library/action-menu, registry/purple-rain/library/action-menu.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-046,Rot,REVIEW,orphan-file,registry/purple-rain/library/activity-feed.tsx,registry/purple-rain/library/activity-feed.tsx,,medium,15,701,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: activity-feed, activity-feed.tsx, registry/purple-rain/library/activity-feed, registry/purple-rain/library/activity-feed.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-047,Rot,REVIEW,orphan-file,registry/purple-rain/library/agenda.tsx,registry/purple-rain/library/agenda.tsx,,medium,15,669,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: agenda, agenda.tsx, registry/purple-rain/library/agenda, registry/purple-rain/library/agenda.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-048,Rot,REVIEW,orphan-file,registry/purple-rain/library/alert-dialog.tsx,registry/purple-rain/library/alert-dialog.tsx,,medium,15,1254,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: alert-dialog, alert-dialog.tsx, registry/purple-rain/library/alert-dialog, registry/purple-rain/library/alert-dialog.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-049,Rot,REVIEW,orphan-file,registry/purple-rain/library/alert.tsx,registry/purple-rain/library/alert.tsx,,medium,15,867,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: alert, alert.tsx, registry/purple-rain/library/alert, registry/purple-rain/library/alert.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-050,Rot,REVIEW,orphan-file,registry/purple-rain/library/anchor-nav.tsx,registry/purple-rain/library/anchor-nav.tsx,,medium,15,894,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: anchor-nav, anchor-nav.tsx, registry/purple-rain/library/anchor-nav, registry/purple-rain/library/anchor-nav.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-051,Rot,REVIEW,orphan-file,registry/purple-rain/library/app-shell.tsx,registry/purple-rain/library/app-shell.tsx,,medium,15,1045,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: app-shell, app-shell.tsx, registry/purple-rain/library/app-shell, registry/purple-rain/library/app-shell.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-052,Rot,REVIEW,orphan-file,registry/purple-rain/library/app-switcher.tsx,registry/purple-rain/library/app-switcher.tsx,,medium,15,908,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: app-switcher, app-switcher.tsx, registry/purple-rain/library/app-switcher, registry/purple-rain/library/app-switcher.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-053,Rot,REVIEW,orphan-file,registry/purple-rain/library/auth-card.tsx,registry/purple-rain/library/auth-card.tsx,,medium,15,1576,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: auth-card, auth-card.tsx, registry/purple-rain/library/auth-card, registry/purple-rain/library/auth-card.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-054,Rot,REVIEW,orphan-file,registry/purple-rain/library/avatar-group.tsx,registry/purple-rain/library/avatar-group.tsx,,medium,15,699,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: avatar-group, avatar-group.tsx, registry/purple-rain/library/avatar-group, registry/purple-rain/library/avatar-group.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-055,Rot,REVIEW,orphan-file,registry/purple-rain/library/avatar.tsx,registry/purple-rain/library/avatar.tsx,,medium,15,672,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: avatar, avatar.tsx, registry/purple-rain/library/avatar, registry/purple-rain/library/avatar.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-056,Rot,REVIEW,orphan-file,registry/purple-rain/library/back-link.tsx,registry/purple-rain/library/back-link.tsx,,medium,15,887,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: back-link, back-link.tsx, registry/purple-rain/library/back-link, registry/purple-rain/library/back-link.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-057,Rot,REVIEW,orphan-file,registry/purple-rain/library/banner.tsx,registry/purple-rain/library/banner.tsx,,medium,15,873,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: banner, banner.tsx, registry/purple-rain/library/banner, registry/purple-rain/library/banner.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-058,Rot,REVIEW,orphan-file,registry/purple-rain/library/bar-chart.tsx,registry/purple-rain/library/bar-chart.tsx,,medium,15,711,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: bar-chart, bar-chart.tsx, registry/purple-rain/library/bar-chart, registry/purple-rain/library/bar-chart.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-059,Rot,REVIEW,orphan-file,registry/purple-rain/library/bottom-nav.tsx,registry/purple-rain/library/bottom-nav.tsx,,medium,15,894,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: bottom-nav, bottom-nav.tsx, registry/purple-rain/library/bottom-nav, registry/purple-rain/library/bottom-nav.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-060,Rot,REVIEW,orphan-file,registry/purple-rain/library/breadcrumb.tsx,registry/purple-rain/library/breadcrumb.tsx,,medium,15,897,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: breadcrumb, breadcrumb.tsx, registry/purple-rain/library/breadcrumb, registry/purple-rain/library/breadcrumb.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-061,Rot,REVIEW,orphan-file,registry/purple-rain/library/bulk-action-bar.tsx,registry/purple-rain/library/bulk-action-bar.tsx,,medium,18,1113,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: bulk-action-bar, bulk-action-bar.tsx, registry/purple-rain/library/bulk-action-bar, registry/purple-rain/library/bulk-action-bar.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-062,Rot,REVIEW,orphan-file,registry/purple-rain/library/button-group.tsx,registry/purple-rain/library/button-group.tsx,,medium,18,1098,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: button-group, button-group.tsx, registry/purple-rain/library/button-group, registry/purple-rain/library/button-group.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-063,Rot,REVIEW,orphan-file,registry/purple-rain/library/calendar.tsx,registry/purple-rain/library/calendar.tsx,,medium,15,863,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: calendar, calendar.tsx, registry/purple-rain/library/calendar, registry/purple-rain/library/calendar.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-064,Rot,REVIEW,orphan-file,registry/purple-rain/library/carousel.tsx,registry/purple-rain/library/carousel.tsx,,medium,15,900,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: carousel, carousel.tsx, registry/purple-rain/library/carousel, registry/purple-rain/library/carousel.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-065,Rot,REVIEW,orphan-file,registry/purple-rain/library/cart-summary.tsx,registry/purple-rain/library/cart-summary.tsx,,medium,15,1303,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: cart-summary, cart-summary.tsx, registry/purple-rain/library/cart-summary, registry/purple-rain/library/cart-summary.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-066,Rot,REVIEW,orphan-file,registry/purple-rain/library/checkbox-group.tsx,registry/purple-rain/library/checkbox-group.tsx,,medium,15,837,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: checkbox-group, checkbox-group.tsx, registry/purple-rain/library/checkbox-group, registry/purple-rain/library/checkbox-group.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-067,Rot,REVIEW,orphan-file,registry/purple-rain/library/checkbox.tsx,registry/purple-rain/library/checkbox.tsx,,medium,15,798,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: checkbox, checkbox.tsx, registry/purple-rain/library/checkbox, registry/purple-rain/library/checkbox.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-068,Rot,REVIEW,orphan-file,registry/purple-rain/library/checkout-form.tsx,registry/purple-rain/library/checkout-form.tsx,,medium,15,1600,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: checkout-form, checkout-form.tsx, registry/purple-rain/library/checkout-form, registry/purple-rain/library/checkout-form.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-069,Rot,REVIEW,orphan-file,registry/purple-rain/library/collapsible.tsx,registry/purple-rain/library/collapsible.tsx,,medium,15,705,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: collapsible, collapsible.tsx, registry/purple-rain/library/collapsible, registry/purple-rain/library/collapsible.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-070,Rot,REVIEW,orphan-file,registry/purple-rain/library/color-input.tsx,registry/purple-rain/library/color-input.tsx,,medium,15,863,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: color-input, color-input.tsx, registry/purple-rain/library/color-input, registry/purple-rain/library/color-input.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-071,Rot,REVIEW,orphan-file,registry/purple-rain/library/color-swatch.tsx,registry/purple-rain/library/color-swatch.tsx,,medium,15,662,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: color-swatch, color-swatch.tsx, registry/purple-rain/library/color-swatch, registry/purple-rain/library/color-swatch.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-072,Rot,REVIEW,orphan-file,registry/purple-rain/library/combobox.tsx,registry/purple-rain/library/combobox.tsx,,medium,15,851,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: combobox, combobox.tsx, registry/purple-rain/library/combobox, registry/purple-rain/library/combobox.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-073,Rot,REVIEW,orphan-file,registry/purple-rain/library/command-menu.tsx,registry/purple-rain/library/command-menu.tsx,,medium,15,908,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: command-menu, command-menu.tsx, registry/purple-rain/library/command-menu, registry/purple-rain/library/command-menu.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-074,Rot,REVIEW,orphan-file,registry/purple-rain/library/command-palette.tsx,registry/purple-rain/library/command-palette.tsx,,medium,15,1275,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: command-palette, command-palette.tsx, registry/purple-rain/library/command-palette, registry/purple-rain/library/command-palette.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-075,Rot,REVIEW,orphan-file,registry/purple-rain/library/contact-form.tsx,registry/purple-rain/library/contact-form.tsx,,medium,15,1594,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: contact-form, contact-form.tsx, registry/purple-rain/library/contact-form, registry/purple-rain/library/contact-form.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-076,Rot,REVIEW,orphan-file,registry/purple-rain/library/container.tsx,registry/purple-rain/library/container.tsx,,medium,15,558,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: container, container.tsx, registry/purple-rain/library/container, registry/purple-rain/library/container.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-077,Rot,REVIEW,orphan-file,registry/purple-rain/library/context-menu.tsx,registry/purple-rain/library/context-menu.tsx,,medium,15,1254,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: context-menu, context-menu.tsx, registry/purple-rain/library/context-menu, registry/purple-rain/library/context-menu.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-078,Rot,REVIEW,orphan-file,registry/purple-rain/library/copy-button.tsx,registry/purple-rain/library/copy-button.tsx,,medium,18,1102,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: copy-button, copy-button.tsx, registry/purple-rain/library/copy-button, registry/purple-rain/library/copy-button.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-079,Rot,REVIEW,orphan-file,registry/purple-rain/library/data-table.tsx,registry/purple-rain/library/data-table.tsx,,medium,15,798,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: data-table, data-table.tsx, registry/purple-rain/library/data-table, registry/purple-rain/library/data-table.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-080,Rot,REVIEW,orphan-file,registry/purple-rain/library/date-picker.tsx,registry/purple-rain/library/date-picker.tsx,,medium,15,862,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: date-picker, date-picker.tsx, registry/purple-rain/library/date-picker, registry/purple-rain/library/date-picker.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-081,Rot,REVIEW,orphan-file,registry/purple-rain/library/description-list.tsx,registry/purple-rain/library/description-list.tsx,,medium,15,755,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: description-list, description-list.tsx, registry/purple-rain/library/description-list, registry/purple-rain/library/description-list.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-082,Rot,REVIEW,orphan-file,registry/purple-rain/library/donut-chart.tsx,registry/purple-rain/library/donut-chart.tsx,,medium,15,723,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: donut-chart, donut-chart.tsx, registry/purple-rain/library/donut-chart, registry/purple-rain/library/donut-chart.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-083,Rot,REVIEW,orphan-file,registry/purple-rain/library/drawer.tsx,registry/purple-rain/library/drawer.tsx,,medium,15,1215,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: drawer, drawer.tsx, registry/purple-rain/library/drawer, registry/purple-rain/library/drawer.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-084,Rot,REVIEW,orphan-file,registry/purple-rain/library/dropdown-menu.tsx,registry/purple-rain/library/dropdown-menu.tsx,,medium,15,1261,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: dropdown-menu, dropdown-menu.tsx, registry/purple-rain/library/dropdown-menu, registry/purple-rain/library/dropdown-menu.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-085,Rot,REVIEW,orphan-file,registry/purple-rain/library/dropzone.tsx,registry/purple-rain/library/dropzone.tsx,,medium,15,746,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: dropzone, dropzone.tsx, registry/purple-rain/library/dropzone, registry/purple-rain/library/dropzone.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-086,Rot,REVIEW,orphan-file,registry/purple-rain/library/empty-state.tsx,registry/purple-rain/library/empty-state.tsx,,medium,15,1101,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: empty-state, empty-state.tsx, registry/purple-rain/library/empty-state, registry/purple-rain/library/empty-state.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-087,Rot,REVIEW,orphan-file,registry/purple-rain/library/error-state.tsx,registry/purple-rain/library/error-state.tsx,,medium,15,691,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: error-state, error-state.tsx, registry/purple-rain/library/error-state, registry/purple-rain/library/error-state.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-088,Rot,REVIEW,orphan-file,registry/purple-rain/library/favorite-button.tsx,registry/purple-rain/library/favorite-button.tsx,,medium,18,1178,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: favorite-button, favorite-button.tsx, registry/purple-rain/library/favorite-button, registry/purple-rain/library/favorite-button.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-089,Rot,REVIEW,orphan-file,registry/purple-rain/library/feedback-form.tsx,registry/purple-rain/library/feedback-form.tsx,,medium,15,1600,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: feedback-form, feedback-form.tsx, registry/purple-rain/library/feedback-form, registry/purple-rain/library/feedback-form.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-090,Rot,REVIEW,orphan-file,registry/purple-rain/library/field.tsx,registry/purple-rain/library/field.tsx,,medium,15,833,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: field, field.tsx, registry/purple-rain/library/field, registry/purple-rain/library/field.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-091,Rot,REVIEW,orphan-file,registry/purple-rain/library/file-upload.tsx,registry/purple-rain/library/file-upload.tsx,,medium,15,758,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: file-upload, file-upload.tsx, registry/purple-rain/library/file-upload, registry/purple-rain/library/file-upload.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-092,Rot,REVIEW,orphan-file,registry/purple-rain/library/filter-bar.tsx,registry/purple-rain/library/filter-bar.tsx,,medium,15,1259,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: filter-bar, filter-bar.tsx, registry/purple-rain/library/filter-bar, registry/purple-rain/library/filter-bar.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-093,Rot,REVIEW,orphan-file,registry/purple-rain/library/filter-tabs.tsx,registry/purple-rain/library/filter-tabs.tsx,,medium,18,950,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: filter-tabs, filter-tabs.tsx, registry/purple-rain/library/filter-tabs, registry/purple-rain/library/filter-tabs.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-094,Rot,REVIEW,orphan-file,registry/purple-rain/library/floating-action-button.tsx,registry/purple-rain/library/floating-action-button.tsx,,medium,18,1166,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: floating-action-button, floating-action-button.tsx, registry/purple-rain/library/floating-action-button, registry/purple-rain/library/floating-action-button.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-095,Rot,REVIEW,orphan-file,registry/purple-rain/library/focus-ring.tsx,registry/purple-rain/library/focus-ring.tsx,,medium,15,811,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: focus-ring, focus-ring.tsx, registry/purple-rain/library/focus-ring, registry/purple-rain/library/focus-ring.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-096,Rot,REVIEW,orphan-file,registry/purple-rain/library/forgot-password-form.tsx,registry/purple-rain/library/forgot-password-form.tsx,,medium,15,1639,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: forgot-password-form, forgot-password-form.tsx, registry/purple-rain/library/forgot-password-form, registry/purple-rain/library/forgot-password-form.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-097,Rot,REVIEW,orphan-file,registry/purple-rain/library/hover-card.tsx,registry/purple-rain/library/hover-card.tsx,,medium,15,1240,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: hover-card, hover-card.tsx, registry/purple-rain/library/hover-card, registry/purple-rain/library/hover-card.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-098,Rot,REVIEW,orphan-file,registry/purple-rain/library/icon-button.tsx,registry/purple-rain/library/icon-button.tsx,,medium,18,1103,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: icon-button, icon-button.tsx, registry/purple-rain/library/icon-button, registry/purple-rain/library/icon-button.tsx.",Not proven against a green baseline in a disposable copy.,
ROT-099,Rot,REVIEW,orphan-file,registry/purple-rain/library/inline-edit.tsx,registry/purple-rain/library/inline-edit.tsx,,medium,15,866,"No resolved static inbound import was found. The file is not a detected package or conventional entry point. Repository text contains possible references: inline-edit, inline-edit.tsx, registry/purple-rain/library/inline-edit, registry/purple-rain/library/inline-edit.tsx.",Not proven against a green baseline in a disposable copy.,
